payment_id,user_id,subscription_id,payment_date,amount_usd,currency,payment_status,payment_provider,failure_reason
492,455,341,2025-09-13,12.48,AED,success,bank_transfer,
493,455,341,2025-10-13,12.76,AED,success,card,
494,455,341,2025-11-12,13.24,AED,success,card,
495,458,344,2025-11-08,13.5,AMD,success,apple_pay,
496,458,344,2025-12-08,13.42,AMD,success,google_pay,
497,461,347,2025-12-30,119.14,EUR,success,bank_transfer,
498,462,348,2025-09-22,12.6,RUB,success,google_pay,
499,462,348,2025-10-22,13.12,RUB,success,card,
500,463,349,2025-12-29,13.15,TRY,success,crypto,
501,467,351,2025-07-28,34.24,AED,success,card,
502,467,351,2025-10-26,32.36,AED,success,card,
503,473,354,2025-10-15,117.3,AMD,success,card,
504,474,355,2025-08-10,12.94,PLN,success,card,
505,474,355,2025-09-09,12.75,PLN,failed,crypto,card_declined
506,474,355,2025-09-10,12.75,PLN,success,crypto,
507,474,355,2025-10-09,12.56,PLN,success,card,
508,474,355,2025-11-08,13.29,PLN,success,bank_transfer,
509,474,355,2025-12-08,12.51,PLN,success,card,
510,479,358,2025-10-31,32.46,GEL,success,apple_pay,
511,481,360,2025-08-25,121.52,PLN,failed,card,insufficient_funds
512,481,360,2025-08-27,121.52,PLN,success,card,
513,484,362,2025-10-30,12.83,RUB,success,google_pay,
514,484,362,2025-11-29,13.33,RUB,success,card,
515,484,362,2025-12-29,13.11,RUB,success,card,
516,486,364,2025-09-18,13.36,AMD,success,apple_pay,
517,486,364,2025-09-20,13.36,AMD,refunded,apple_pay,
518,486,364,2025-10-18,12.61,AMD,success,apple_pay,
519,486,364,2025-11-17,12.56,AMD,success,card,
520,486,364,2025-12-17,12.96,AMD,success,card,
521,487,365,2025-12-07,13.19,KZT,success,card,
522,490,368,2025-07-14,13.15,EUR,success,card,
523,490,368,2025-08-13,13.39,EUR,success,card,
524,490,368,2025-09-12,13.5,EUR,success,crypto,
525,490,368,2025-10-12,13.06,EUR,success,google_pay,
526,491,369,2025-08-31,13.0,RUB,success,card,
527,491,369,2025-09-30,12.48,RUB,failed,apple_pay,provider_error
528,491,369,2025-10-02,12.48,RUB,success,apple_pay,
529,491,369,2025-10-30,13.26,RUB,success,apple_pay,
530,491,369,2025-11-29,12.78,RUB,success,card,
531,491,369,2025-12-29,13.43,RUB,success,card,
532,493,371,2025-06-17,12.62,AMD,success,bank_transfer,
533,493,371,2025-07-17,13.33,AMD,success,bank_transfer,
534,493,371,2025-08-16,13.22,AMD,success,card,
535,493,371,2025-09-15,12.65,AMD,success,card,
536,493,371,2025-10-15,13.13,AMD,success,card,
537,493,371,2025-11-14,13.48,AMD,success,card,
538,495,372,2025-10-01,32.66,AMD,success,apple_pay,
539,496,373,2025-12-10,13.22,RUB,success,google_pay,
540,502,379,2025-09-29,34.08,AED,success,card,
541,502,379,2025-12-28,31.9,AED,success,card,
542,503,380,2025-10-17,34.13,GEL,success,apple_pay,
543,505,382,2025-09-02,33.41,AED,failed,crypto,expired_card
544,505,382,2025-12-01,33.34,AED,success,card,
545,508,383,2025-02-19,12.92,GEL,success,card,
546,508,383,2025-03-21,13.41,GEL,success,google_pay,
547,508,383,2025-04-20,12.97,GEL,success,card,
548,508,383,2025-05-20,13.03,GEL,success,card,
549,508,383,2025-06-19,13.38,GEL,success,apple_pay,
550,513,387,2025-11-11,123.33,TRY,success,apple_pay,
551,520,392,2025-07-26,33.18,EUR,success,card,
552,520,392,2025-10-24,33.77,EUR,success,apple_pay,
553,523,394,2025-10-08,32.79,TRY,success,crypto,
554,523,394,2025-10-13,32.79,TRY,refunded,crypto,
555,526,395,2025-12-22,13.19,TRY,success,card,
556,527,396,2025-04-18,32.54,TRY,success,card,
557,529,397,2025-10-13,12.83,AMD,success,card,
558,529,397,2025-11-12,13.09,AMD,success,crypto,
559,532,399,2025-05-08,12.98,TRY,success,crypto,
560,532,399,2025-06-07,13.0,TRY,success,card,
561,532,399,2025-07-07,13.51,TRY,success,crypto,
562,532,399,2025-08-06,13.11,TRY,success,card,
563,532,399,2025-09-05,13.2,TRY,success,apple_pay,
564,532,399,2025-10-05,13.46,TRY,success,apple_pay,
565,532,399,2025-11-04,13.1,TRY,success,crypto,
566,532,399,2025-12-04,13.39,TRY,success,apple_pay,
567,535,400,2025-12-12,12.84,EUR,success,card,
568,536,401,2025-10-22,12.93,KZT,success,card,
569,536,401,2025-11-21,12.92,KZT,success,card,
570,536,401,2025-12-21,12.67,KZT,failed,card,card_declined
571,539,403,2025-09-23,13.23,GEL,success,bank_transfer,
572,539,403,2025-10-23,12.74,GEL,success,card,
573,539,403,2025-11-22,12.96,GEL,success,card,
574,539,403,2025-12-22,13.11,GEL,success,apple_pay,
575,540,404,2025-07-08,12.82,GEL,success,card,
576,540,404,2025-08-07,12.79,GEL,success,bank_transfer,
577,540,404,2025-09-06,12.9,GEL,success,card,
578,540,404,2025-10-06,12.52,GEL,success,card,
579,540,404,2025-11-05,13.41,GEL,success,card,
580,540,404,2025-12-05,12.85,GEL,success,google_pay,
581,542,406,2025-07-28,13.02,TRY,success,apple_pay,
582,542,406,2025-08-27,13.21,TRY,success,card,
583,542,406,2025-09-26,13.05,TRY,success,google_pay,
584,542,406,2025-10-26,12.59,TRY,success,bank_transfer,
585,542,406,2025-11-25,13.46,TRY,success,crypto,
586,543,407,2025-10-01,32.73,GEL,success,apple_pay,
587,543,407,2025-12-30,32.25,GEL,success,card,
588,544,408,2025-08-17,13.14,AED,success,apple_pay,
589,544,408,2025-09-16,12.47,AED,success,crypto,
590,544,408,2025-10-16,12.56,AED,success,card,
591,546,410,2025-10-25,12.88,AED,success,google_pay,
592,546,410,2025-11-24,12.62,AED,success,card,
593,546,410,2025-12-24,13.32,AED,success,card,
594,550,412,2025-07-24,12.52,AED,success,card,
595,550,412,2025-08-23,12.9,AED,failed,google_pay,insufficient_funds
596,550,412,2025-08-27,12.9,AED,success,google_pay,
597,550,412,2025-09-22,13.15,AED,success,card,
598,550,412,2025-10-22,13.39,AED,success,card,
599,550,412,2025-11-21,12.58,AED,success,card,
600,551,413,2025-08-28,117.95,GEL,success,bank_transfer,
601,555,415,2025-02-13,33.53,KZT,success,apple_pay,
602,555,415,2025-02-27,33.53,KZT,refunded,apple_pay,
603,555,415,2025-05-14,33.14,KZT,success,card,
604,555,415,2025-08-12,32.59,KZT,success,card,
605,555,415,2025-11-10,32.45,KZT,success,apple_pay,
606,556,416,2025-12-17,13.09,KZT,success,card,
607,561,419,2025-10-17,12.5,EUR,success,google_pay,
608,561,419,2025-11-16,13.09,EUR,success,card,
609,563,421,2025-04-08,33.77,RUB,success,card,
610,563,421,2025-07-07,32.1,RUB,success,card,
611,563,421,2025-10-05,34.19,RUB,success,bank_transfer,
612,568,424,2025-07-12,33.02,EUR,success,card,
613,568,424,2025-10-10,32.76,EUR,success,card,
614,569,425,2025-09-30,12.96,PLN,success,card,
615,569,425,2025-10-30,12.66,PLN,success,card,
616,569,425,2025-11-29,12.92,PLN,success,card,
617,572,427,2025-11-12,123.78,KZT,success,card,
618,575,429,2025-10-17,12.94,KZT,success,card,
619,575,429,2025-11-16,13.49,KZT,success,card,
620,575,429,2025-12-16,12.86,KZT,success,card,
621,576,430,2025-09-16,13.27,RUB,success,crypto,
622,576,430,2025-10-16,12.65,RUB,success,card,
623,576,430,2025-11-15,13.35,RUB,success,card,
624,576,430,2025-12-15,13.12,RUB,success,card,
625,577,431,2025-12-22,12.7,TRY,success,card,
626,578,432,2025-06-10,13.34,RUB,success,card,
627,578,432,2025-07-10,13.41,RUB,success,card,
628,578,432,2025-07-13,13.41,RUB,refunded,card,
629,578,432,2025-08-09,13.34,RUB,success,apple_pay,
630,578,432,2025-09-08,12.65,RUB,success,card,
631,578,432,2025-10-08,12.88,RUB,success,crypto,
632,578,432,2025-11-07,13.44,RUB,success,card,
633,578,432,2025-12-07,13.23,RUB,success,card,
634,581,434,2025-06-08,118.82,RUB,success,apple_pay,
635,582,435,2025-10-04,116.16,TRY,success,card,
636,586,439,2025-11-11,13.47,KZT,success,apple_pay,
637,586,439,2025-12-11,12.64,KZT,success,bank_transfer,
638,587,440,2025-05-08,119.12,TRY,success,card,
639,588,441,2025-07-23,13.3,RUB,success,card,
640,588,441,2025-08-22,13.1,RUB,success,card,
641,588,441,2025-09-21,13.1,RUB,success,card,
642,588,441,2025-10-21,13.4,RUB,success,card,
643,588,441,2025-11-20,12.8,RUB,success,card,
644,593,444,2025-10-29,33.29,KZT,success,card,
645,594,445,2025-06-29,13.49,RUB,success,bank_transfer,
646,594,445,2025-07-29,12.74,RUB,success,card,
647,594,445,2025-08-28,13.38,RUB,success,crypto,
648,594,445,2025-09-27,12.55,RUB,success,card,
649,594,445,2025-10-27,12.7,RUB,success,card,
650,594,445,2025-11-26,12.69,RUB,success,card,
651,594,445,2025-12-26,13.26,RUB,success,google_pay,
652,599,447,2025-06-09,120.3,RUB,success,card,
653,601,449,2025-09-25,124.54,AMD,success,card,
654,602,450,2025-02-28,12.98,RUB,success,card,
655,602,450,2025-03-30,12.73,RUB,success,bank_transfer,
656,602,450,2025-04-29,12.82,RUB,success,card,
657,603,451,2025-03-31,12.84,GEL,success,google_pay,
658,603,451,2025-04-30,13.13,GEL,success,google_pay,
659,603,451,2025-05-30,13.4,GEL,success,apple_pay,
660,603,451,2025-06-29,12.75,GEL,success,crypto,
661,603,451,2025-07-29,12.9,GEL,success,card,
662,603,451,2025-08-28,13.01,GEL,success,card,
663,603,451,2025-09-27,12.94,GEL,success,card,
664,603,451,2025-10-27,13.48,GEL,success,card,
665,603,451,2025-11-26,12.63,GEL,success,card,
666,603,451,2025-12-26,12.79,GEL,success,bank_transfer,
667,608,455,2025-12-11,12.95,KZT,success,google_pay,
668,610,456,2025-08-10,116.13,AED,success,card,
669,615,460,2025-07-10,32.06,AED,success,apple_pay,
670,615,460,2025-10-08,33.2,AED,failed,card,expired_card
671,618,462,2025-06-19,33.21,EUR,success,bank_transfer,
672,618,462,2025-09-17,33.6,EUR,success,card,
673,618,462,2025-12-16,33.46,EUR,success,crypto,
674,622,466,2025-06-13,13.36,KZT,success,google_pay,
675,622,466,2025-07-13,13.38,KZT,success,bank_transfer,
676,622,466,2025-08-12,12.58,KZT,success,crypto,
677,622,466,2025-09-11,12.49,KZT,success,crypto,
678,622,466,2025-10-11,12.88,KZT,success,apple_pay,
679,622,466,2025-11-10,12.77,KZT,success,card,
680,628,467,2025-04-30,12.93,PLN,success,card,
681,628,467,2025-05-30,12.67,PLN,success,card,
682,628,467,2025-06-29,13.08,PLN,success,card,
683,629,468,2025-09-23,33.41,GEL,success,card,
684,632,471,2025-07-21,12.76,RUB,success,card,
685,632,471,2025-08-20,12.76,RUB,success,card,
686,632,471,2025-09-19,12.87,RUB,failed,google_pay,insufficient_funds
687,632,471,2025-09-23,12.87,RUB,success,google_pay,
688,632,471,2025-10-19,13.16,RUB,failed,crypto,provider_error
689,632,471,2025-11-18,13.25,RUB,success,google_pay,
690,632,471,2025-12-18,13.25,RUB,success,card,
691,636,474,2025-12-28,12.97,EUR,success,google_pay,
692,637,475,2025-12-09,12.71,PLN,success,bank_transfer,
693,640,477,2025-08-31,115.62,TRY,success,card,
694,644,480,2025-05-23,12.91,KZT,success,card,
695,644,480,2025-06-22,13.03,KZT,success,card,
696,644,480,2025-07-22,12.61,KZT,success,bank_transfer,
697,644,480,2025-08-21,12.56,KZT,success,card,
698,644,480,2025-09-20,13.13,KZT,success,bank_transfer,
699,646,481,2025-10-21,13.5,KZT,failed,bank_transfer,expired_card
700,646,481,2025-10-25,13.5,KZT,success,bank_transfer,
701,646,481,2025-11-20,13.13,KZT,success,google_pay,
702,650,484,2025-12-29,124.07,AMD,success,apple_pay,
703,655,487,2025-09-07,13.32,GEL,success,card,
704,655,487,2025-10-07,13.38,GEL,success,card,
705,655,487,2025-11-06,12.47,GEL,failed,apple_pay,card_declined
706,660,490,2025-12-15,12.94,TRY,success,card,
707,664,493,2025-04-05,13.37,AMD,success,google_pay,
708,664,493,2025-05-05,13.23,AMD,failed,apple_pay,provider_error
709,664,493,2025-05-07,13.23,AMD,success,apple_pay,
710,664,493,2025-06-04,13.08,AMD,success,card,
711,664,493,2025-07-04,13.29,AMD,success,google_pay,
712,664,493,2025-08-03,12.95,AMD,success,card,
713,664,493,2025-09-02,12.86,AMD,success,bank_transfer,
714,664,493,2025-10-02,12.76,AMD,success,card,
715,664,493,2025-11-01,12.87,AMD,success,crypto,
716,664,493,2025-12-01,13.26,AMD,success,google_pay,
717,664,493,2025-12-31,12.5,AMD,success,bank_transfer,
718,665,494,2025-12-18,122.49,RUB,failed,apple_pay,card_declined
719,665,494,2025-12-24,122.49,RUB,success,apple_pay,
720,668,495,2025-09-03,13.04,GEL,success,apple_pay,
721,668,495,2025-10-03,12.78,GEL,success,card,
722,668,495,2025-11-02,13.11,GEL,success,crypto,
723,668,495,2025-12-02,13.01,GEL,success,card,
724,670,497,2025-08-31,12.49,KZT,success,card,
725,670,497,2025-09-30,12.91,KZT,success,google_pay,
726,670,497,2025-10-30,13.44,KZT,success,apple_pay,
727,673,499,2025-11-14,31.98,EUR,success,crypto,
728,676,501,2025-11-13,12.85,AED,success,card,
729,676,501,2025-12-13,12.51,AED,success,bank_transfer,
730,680,504,2025-10-06,31.89,PLN,success,apple_pay,
731,681,505,2025-06-12,124.46,KZT,success,bank_transfer,
732,682,506,2025-06-15,12.67,GEL,success,card,
733,682,506,2025-07-15,13.2,GEL,success,card,
734,682,506,2025-08-14,12.83,GEL,success,bank_transfer,
735,682,506,2025-09-13,13.33,GEL,failed,bank_transfer,provider_error
736,682,506,2025-09-18,13.33,GEL,success,bank_transfer,
737,684,507,2025-08-29,13.41,AMD,success,bank_transfer,
738,684,507,2025-09-28,13.41,AMD,success,card,
739,684,507,2025-10-28,13.41,AMD,success,card,
740,684,507,2025-11-27,13.04,AMD,success,card,
741,684,507,2025-12-27,13.09,AMD,success,bank_transfer,
742,685,508,2025-12-25,31.75,AED,success,card,
743,687,509,2025-12-19,13.18,EUR,success,card,
744,688,510,2025-04-19,33.45,RUB,success,card,
745,688,510,2025-07-18,32.59,RUB,success,crypto,
746,688,510,2025-10-16,34.01,RUB,success,card,
747,689,511,2025-07-16,12.51,GEL,success,apple_pay,
748,689,511,2025-08-15,13.18,GEL,success,card,
749,689,511,2025-09-14,13.18,GEL,success,card,
750,690,512,2025-12-28,34.07,RUB,success,apple_pay,
751,691,513,2025-12-08,12.92,GEL,success,google_pay,
752,692,514,2025-07-22,12.51,GEL,success,card,
753,692,514,2025-08-21,12.88,GEL,success,crypto,
754,692,514,2025-09-20,12.62,GEL,success,card,
755,692,514,2025-10-20,12.95,GEL,success,card,
756,692,514,2025-11-19,13.44,GEL,success,google_pay,
757,692,514,2025-12-19,12.81,GEL,failed,card,card_declined
758,695,517,2025-11-28,13.15,EUR,success,apple_pay,
759,695,517,2025-12-28,13.13,EUR,success,apple_pay,
760,696,518,2025-11-29,12.95,TRY,success,card,
761,696,518,2025-12-29,13.17,TRY,success,apple_pay,
762,705,523,2025-08-19,12.95,AMD,success,card,
763,705,523,2025-09-18,13.3,AMD,success,google_pay,
764,705,523,2025-10-18,13.1,AMD,success,card,
765,705,523,2025-11-17,12.95,AMD,success,card,
766,705,523,2025-11-18,12.95,AMD,refunded,card,
767,705,523,2025-12-17,12.89,AMD,success,apple_pay,
768,706,524,2025-12-26,12.85,PLN,success,apple_pay,
769,707,525,2025-09-16,12.81,GEL,success,card,
770,707,525,2025-10-16,13.25,GEL,success,apple_pay,
771,707,525,2025-11-15,12.81,GEL,success,apple_pay,
772,707,525,2025-12-15,12.51,GEL,success,card,
773,708,526,2025-12-13,12.5,RUB,success,bank_transfer,
774,709,527,2025-11-20,12.65,AED,success,card,
775,709,527,2025-12-20,12.49,AED,success,google_pay,
776,714,531,2025-12-06,13.03,RUB,success,card,
777,715,532,2025-03-05,13.14,EUR,success,card,
778,715,532,2025-04-04,13.17,EUR,success,card,
779,715,532,2025-05-04,13.26,EUR,success,card,
780,715,532,2025-05-13,13.26,EUR,refunded,card,
781,715,532,2025-06-03,12.64,EUR,failed,card,card_declined
782,715,532,2025-06-10,12.64,EUR,success,card,
783,715,532,2025-07-03,13.13,EUR,success,card,
784,716,533,2025-11-27,12.63,RUB,success,card,
785,716,533,2025-12-27,12.96,RUB,success,crypto,
786,719,535,2025-09-27,12.58,KZT,success,google_pay,
787,719,535,2025-10-27,13.22,KZT,success,card,
788,719,535,2025-11-26,13.16,KZT,success,card,
789,719,535,2025-12-26,12.76,KZT,success,card,
790,723,538,2025-10-30,12.52,RUB,success,card,
791,723,538,2025-11-29,12.49,RUB,success,crypto,
792,723,538,2025-12-29,13.3,RUB,success,crypto,
793,725,539,2025-11-19,13.24,PLN,success,apple_pay,
794,725,539,2025-12-19,12.78,PLN,success,card,
795,727,541,2025-12-13,13.15,KZT,success,google_pay,
796,728,542,2025-08-02,13.27,PLN,success,card,
797,728,542,2025-09-01,13.0,PLN,success,google_pay,
798,728,542,2025-10-01,12.69,PLN,success,card,
799,728,542,2025-10-31,13.5,PLN,success,card,
800,728,542,2025-11-30,13.0,PLN,success,card,
801,728,542,2025-12-30,12.49,PLN,success,google_pay,
802,735,547,2025-12-02,33.65,GEL,success,card,
803,736,548,2025-10-25,33.43,PLN,success,google_pay,
804,737,549,2025-07-10,12.48,RUB,success,card,
805,737,549,2025-08-09,13.37,RUB,success,card,
806,742,550,2025-04-26,32.28,RUB,success,card,
807,742,550,2025-07-25,31.93,RUB,success,card,
808,747,553,2025-12-19,33.63,KZT,success,card,
809,753,558,2025-09-13,33.05,GEL,success,bank_transfer,
810,753,558,2025-12-12,33.72,GEL,success,bank_transfer,
811,754,559,2025-04-14,118.31,PLN,success,apple_pay,
812,755,560,2025-07-21,32.27,AMD,success,apple_pay,
813,755,560,2025-10-19,33.36,AMD,success,apple_pay,
814,760,563,2025-12-17,13.34,KZT,success,bank_transfer,
815,765,567,2025-04-01,119.9,AMD,success,apple_pay,
816,768,569,2025-12-30,13.46,AED,success,bank_transfer,
817,769,570,2025-08-06,122.41,RUB,success,card,
818,770,571,2025-05-17,12.83,AED,success,card,
819,770,571,2025-06-16,13.07,AED,success,bank_transfer,
820,770,571,2025-07-16,12.65,AED,success,google_pay,
821,770,571,2025-08-15,12.51,AED,success,card,
822,770,571,2025-09-14,13.31,AED,success,google_pay,
823,770,571,2025-10-14,12.66,AED,success,card,
824,770,571,2025-11-13,13.1,AED,success,crypto,
825,783,579,2025-09-02,32.2,RUB,success,google_pay,
826,783,579,2025-12-01,33.04,RUB,failed,card,card_declined
827,783,579,2025-12-02,33.04,RUB,success,card,
828,785,580,2025-10-28,12.63,AMD,success,card,
829,785,580,2025-11-27,12.67,AMD,success,card,
830,785,580,2025-12-27,12.54,AMD,success,google_pay,
831,786,581,2025-04-01,115.22,PLN,failed,card,card_declined
832,786,581,2025-04-08,115.22,PLN,success,card,
833,787,582,2025-05-02,32.58,TRY,success,bank_transfer,
834,787,582,2025-07-31,32.07,TRY,success,google_pay,
835,787,582,2025-10-29,33.35,TRY,success,card,
836,789,583,2025-09-26,12.68,EUR,success,apple_pay,
837,789,583,2025-10-26,13.38,EUR,success,card,
838,789,583,2025-11-25,13.04,EUR,success,google_pay,
839,789,583,2025-12-25,12.69,EUR,success,bank_transfer,
840,790,584,2025-12-23,120.64,EUR,success,card,
841,794,587,2025-12-22,13.19,AED,success,google_pay,
842,797,590,2025-12-31,32.63,EUR,success,google_pay,
843,799,592,2025-09-22,12.82,RUB,success,apple_pay,
844,799,592,2025-10-22,12.89,RUB,success,apple_pay,
845,799,592,2025-11-21,13.04,RUB,success,apple_pay,
846,799,592,2025-12-21,13.43,RUB,success,google_pay,
847,800,593,2025-07-01,12.82,GEL,success,apple_pay,
848,800,593,2025-07-31,13.47,GEL,success,bank_transfer,
849,800,593,2025-08-30,13.16,GEL,success,card,
850,800,593,2025-09-29,13.42,GEL,success,card,
851,800,593,2025-10-29,12.57,GEL,success,apple_pay,
852,800,593,2025-11-28,13.22,GEL,success,card,
853,800,593,2025-12-28,13.32,GEL,success,card,
854,802,595,2025-12-17,13.23,GEL,success,apple_pay,
855,805,596,2025-07-09,32.17,AED,success,google_pay,
856,805,596,2025-10-07,32.9,AED,success,card,
857,807,597,2025-08-12,12.68,PLN,success,card,
858,807,597,2025-09-11,13.36,PLN,success,apple_pay,
859,807,597,2025-10-11,12.99,PLN,success,bank_transfer,
860,807,597,2025-11-10,13.16,PLN,success,card,
861,807,597,2025-12-10,13.2,PLN,success,google_pay,
862,808,598,2025-10-30,12.85,KZT,success,google_pay,
863,808,598,2025-11-29,12.9,KZT,success,card,
864,812,600,2025-10-15,13.28,RUB,success,bank_transfer,
865,812,600,2025-11-14,13.39,RUB,success,card,
866,812,600,2025-12-14,13.43,RUB,success,card,
867,814,602,2025-06-13,32.01,PLN,success,card,
868,814,602,2025-09-11,33.13,PLN,success,google_pay,
869,814,602,2025-12-10,33.12,PLN,success,apple_pay,
870,815,603,2025-02-22,12.57,EUR,success,apple_pay,
871,815,603,2025-03-24,12.83,EUR,failed,card,card_declined
872,815,603,2025-03-28,12.83,EUR,success,card,
873,815,603,2025-04-23,12.88,EUR,success,bank_transfer,
874,815,603,2025-05-23,12.94,EUR,success,apple_pay,
875,816,604,2025-11-05,12.49,TRY,success,apple_pay,
876,816,604,2025-12-05,13.19,TRY,success,bank_transfer,
877,817,605,2025-07-29,120.53,TRY,success,card,
878,821,607,2025-07-25,12.97,AMD,success,google_pay,
879,821,607,2025-08-24,13.44,AMD,failed,bank_transfer,insufficient_funds
880,821,607,2025-08-25,13.44,AMD,success,bank_transfer,
881,821,607,2025-09-23,13.36,AMD,success,bank_transfer,
882,821,607,2025-10-23,12.87,AMD,success,card,
883,821,607,2025-11-22,12.69,AMD,success,card,
884,821,607,2025-12-22,12.55,AMD,success,google_pay,
885,823,608,2025-05-11,32.81,GEL,success,card,
886,824,609,2025-09-22,13.46,GEL,success,card,
887,824,609,2025-10-22,12.52,GEL,success,google_pay,
888,825,610,2025-09-04,13.17,KZT,success,google_pay,
889,825,610,2025-10-04,12.73,KZT,success,card,
890,825,610,2025-11-03,12.94,KZT,success,bank_transfer,
891,828,611,2025-12-20,32.71,AMD,success,crypto,
