subscription_id,user_id,plan_name,status,started_at,canceled_at,cancellation_reason,trial_started_at,trial_ended_at
390,517,yearly,expired,2025-08-05,,,2025-08-05,2025-08-19
391,519,quarterly,expired,2025-01-26,,,2025-01-26,2025-02-09
392,520,quarterly,active,2025-07-26,,,2025-07-12,2025-07-26
393,521,monthly,expired,2025-11-03,,,2025-11-03,2025-11-17
394,523,quarterly,canceled,2025-10-08,2025-11-19,not_using_enough,2025-09-24,2025-10-08
395,526,monthly,active,2025-12-22,,,2025-12-08,2025-12-22
396,527,quarterly,canceled,2025-04-18,2025-06-23,missing_features,2025-04-04,2025-04-18
397,529,monthly,canceled,2025-10-13,2025-12-07,other,2025-09-29,2025-10-13
398,530,quarterly,expired,2025-08-14,,,2025-08-14,2025-08-28
399,532,monthly,active,2025-05-08,,,2025-04-24,2025-05-08
400,535,monthly,active,2025-12-12,,,2025-11-28,2025-12-12
401,536,monthly,active,2025-10-22,,,2025-10-08,2025-10-22
402,538,monthly,expired,2025-10-04,,,2025-10-04,2025-10-18
403,539,monthly,active,2025-09-23,,,2025-09-09,2025-09-23
404,540,monthly,active,2025-07-08,,,2025-06-24,2025-07-08
405,541,monthly,trial,2025-12-27,,,2025-12-27,2026-01-10
406,542,monthly,canceled,2025-07-28,2025-12-02,not_using_enough,2025-07-14,2025-07-28
407,543,quarterly,active,2025-10-01,,,2025-09-17,2025-10-01
408,544,monthly,canceled,2025-08-17,2025-10-26,other,2025-08-03,2025-08-17
409,545,yearly,expired,2025-04-09,,,2025-04-09,2025-04-23
410,546,monthly,active,2025-10-25,,,2025-10-11,2025-10-25
411,547,yearly,expired,2025-08-26,,,2025-08-26,2025-09-09
412,550,monthly,canceled,2025-07-24,2025-11-24,not_using_enough,2025-07-10,2025-07-24
413,551,yearly,active,2025-08-28,,,2025-08-14,2025-08-28
414,554,monthly,expired,2025-07-05,,,2025-07-05,2025-07-19
415,555,quarterly,active,2025-02-13,,,2025-01-30,2025-02-13
416,556,monthly,active,2025-12-17,,,2025-12-03,2025-12-17
417,557,monthly,trial,2025-12-23,,,2025-12-23,2026-01-06
418,558,yearly,trial,2025-12-21,,,2025-12-21,2026-01-04
419,561,monthly,canceled,2025-10-17,2025-12-14,missing_features,2025-10-03,2025-10-17
420,562,monthly,expired,2025-04-11,,,2025-04-11,2025-04-25
421,563,quarterly,canceled,2025-04-08,2025-12-05,payment_issues,2025-03-25,2025-04-08
422,565,quarterly,expired,2025-12-09,,,2025-12-09,2025-12-23
423,567,monthly,expired,2025-07-29,,,2025-07-29,2025-08-12
424,568,quarterly,active,2025-07-12,,,2025-06-28,2025-07-12
425,569,monthly,canceled,2025-09-30,2025-12-03,payment_issues,2025-09-16,2025-09-30
426,570,yearly,expired,2025-11-30,,,2025-11-30,2025-12-14
427,572,yearly,active,2025-11-12,,,2025-10-29,2025-11-12
428,574,quarterly,expired,2025-12-03,,,2025-12-03,2025-12-17
429,575,monthly,active,2025-10-17,,,2025-10-03,2025-10-17
430,576,monthly,active,2025-09-16,,,2025-09-02,2025-09-16
431,577,monthly,active,2025-12-22,,,2025-12-08,2025-12-22
432,578,monthly,active,2025-06-10,,,2025-05-27,2025-06-10
433,580,yearly,trial,2025-12-18,,,2025-12-18,2026-01-01
434,581,yearly,active,2025-06-08,,,2025-05-25,2025-06-08
435,582,yearly,active,2025-10-04,,,2025-09-20,2025-10-04
436,583,monthly,trial,2026-01-01,,,2026-01-01,2026-01-15
437,584,monthly,expired,2025-09-01,,,2025-09-01,2025-09-15
438,585,monthly,expired,2025-10-31,,,2025-10-31,2025-11-14
439,586,monthly,active,2025-11-11,,,2025-10-28,2025-11-11
440,587,yearly,active,2025-05-08,,,2025-04-24,2025-05-08
441,588,monthly,canceled,2025-07-23,2025-11-23,too_expensive,2025-07-09,2025-07-23
442,589,monthly,expired,2025-12-03,,,2025-12-03,2025-12-17
443,591,yearly,expired,2025-08-14,,,2025-08-14,2025-08-28
444,593,quarterly,canceled,2025-10-29,2025-12-12,too_expensive,2025-10-15,2025-10-29
445,594,monthly,active,2025-06-29,,,2025-06-15,2025-06-29
446,598,monthly,expired,2025-12-02,,,2025-12-02,2025-12-16
447,599,yearly,active,2025-06-09,,,2025-05-26,2025-06-09
448,600,quarterly,expired,2025-08-29,,,2025-08-29,2025-09-12
449,601,yearly,canceled,2025-09-25,2025-10-30,payment_issues,2025-09-11,2025-09-25
450,602,monthly,canceled,2025-02-28,2025-05-22,too_expensive,2025-02-14,2025-02-28
451,603,monthly,active,2025-03-31,,,2025-03-17,2025-03-31
452,604,quarterly,expired,2025-09-13,,,2025-09-13,2025-09-27
453,605,monthly,expired,2025-09-11,,,2025-09-11,2025-09-25
454,606,quarterly,expired,2025-10-23,,,2025-10-23,2025-11-06
455,608,monthly,active,2025-12-11,,,2025-11-27,2025-12-11
456,610,yearly,active,2025-08-10,,,2025-07-27,2025-08-10
457,611,monthly,expired,2025-10-24,,,2025-10-24,2025-11-07
458,613,yearly,expired,2025-07-16,,,2025-07-16,2025-07-30
459,614,monthly,trial,2025-12-21,,,2025-12-21,2026-01-04
460,615,quarterly,active,2025-07-10,,,2025-06-26,2025-07-10
461,616,monthly,expired,2025-06-16,,,2025-06-16,2025-06-30
462,618,quarterly,active,2025-06-19,,,2025-06-05,2025-06-19
463,619,monthly,trial,2026-01-05,,,2026-01-05,2026-01-19
464,620,monthly,expired,2025-11-23,,,2025-11-23,2025-12-07
465,621,monthly,expired,2025-12-09,,,2025-12-09,2025-12-23
466,622,monthly,canceled,2025-06-13,2025-11-16,not_using_enough,2025-05-30,2025-06-13
467,628,monthly,canceled,2025-04-30,2025-07-06,not_using_enough,2025-04-16,2025-04-30
468,629,quarterly,canceled,2025-09-23,2025-12-04,too_expensive,2025-09-09,2025-09-23
469,630,monthly,expired,2025-10-06,,,2025-10-06,2025-10-20
470,631,yearly,trial,2025-12-31,,,2025-12-31,2026-01-14
471,632,monthly,active,2025-07-21,,,2025-07-07,2025-07-21
472,634,yearly,expired,2025-10-16,,,2025-10-16,2025-10-30
473,635,monthly,expired,2025-07-24,,,2025-07-24,2025-08-07
474,636,monthly,active,2025-12-28,,,2025-12-14,2025-12-28
475,637,monthly,active,2025-12-09,,,2025-11-25,2025-12-09
476,638,quarterly,expired,2025-11-17,,,2025-11-17,2025-12-01
477,640,yearly,active,2025-08-31,,,2025-08-17,2025-08-31
478,641,monthly,expired,2025-10-03,,,2025-10-03,2025-10-17
479,643,monthly,trial,2025-12-24,,,2025-12-24,2026-01-07
480,644,monthly,canceled,2025-05-23,2025-09-27,missing_features,2025-05-09,2025-05-23
481,646,monthly,canceled,2025-10-21,2025-12-16,missing_features,2025-10-07,2025-10-21
482,647,monthly,expired,2025-11-16,,,2025-11-16,2025-11-30
483,648,monthly,trial,2025-12-31,,,2025-12-31,2026-01-14
484,650,yearly,active,2025-12-29,,,2025-12-15,2025-12-29
485,652,yearly,expired,2025-07-10,,,2025-07-10,2025-07-24
486,654,yearly,expired,2025-11-26,,,2025-11-26,2025-12-10
487,655,monthly,canceled,2025-09-07,2025-11-09,payment_issues,2025-08-24,2025-09-07
488,656,quarterly,expired,2025-03-01,,,2025-03-01,2025-03-15
489,658,quarterly,expired,2025-06-27,,,2025-06-27,2025-07-11
490,660,monthly,active,2025-12-15,,,2025-12-01,2025-12-15
491,662,monthly,expired,2025-10-31,,,2025-10-31,2025-11-14
492,663,monthly,expired,2025-10-16,,,2025-10-16,2025-10-30
493,664,monthly,active,2025-04-05,,,2025-03-22,2025-04-05
494,665,yearly,active,2025-12-18,,,2025-12-04,2025-12-18
495,668,monthly,canceled,2025-09-03,2025-12-14,not_using_enough,2025-08-20,2025-09-03
496,669,monthly,expired,2025-06-18,,,2025-06-18,2025-07-02
497,670,monthly,canceled,2025-08-31,2025-11-18,missing_features,2025-08-17,2025-08-31
498,671,yearly,expired,2025-10-08,,,2025-10-08,2025-10-22
499,673,quarterly,active,2025-11-14,,,2025-10-31,2025-11-14
500,675,yearly,expired,2025-11-02,,,2025-11-02,2025-11-16
501,676,monthly,canceled,2025-11-13,2025-12-27,not_using_enough,2025-10-30,2025-11-13
502,678,monthly,expired,2025-04-21,,,2025-04-21,2025-05-05
503,679,monthly,expired,2025-04-06,,,2025-04-06,2025-04-20
504,680,quarterly,canceled,2025-10-06,2025-11-22,switched_product,2025-09-22,2025-10-06
505,681,yearly,active,2025-06-12,2025-08-09,too_expensive,2025-05-29,2025-06-12
506,682,monthly,canceled,2025-06-15,2025-09-29,too_expensive,2025-06-01,2025-06-15
507,684,monthly,active,2025-08-29,,,2025-08-15,2025-08-29
508,685,quarterly,active,2025-12-25,,,2025-12-11,2025-12-25
509,687,monthly,active,2025-12-19,,,2025-12-05,2025-12-19
510,688,quarterly,canceled,2025-04-19,2025-12-07,not_using_enough,2025-04-05,2025-04-19
511,689,monthly,canceled,2025-07-16,2025-09-27,not_using_enough,2025-07-02,2025-07-16
512,690,quarterly,active,2025-12-28,,,2025-12-14,2025-12-28
513,691,monthly,active,2025-12-08,,,2025-11-24,2025-12-08
514,692,monthly,active,2025-07-22,,,2025-07-08,2025-07-22
515,693,quarterly,expired,2025-05-23,,,2025-05-23,2025-06-06
516,694,monthly,expired,2025-07-06,,,2025-07-06,2025-07-20
517,695,monthly,active,2025-11-28,,,2025-11-14,2025-11-28
518,696,monthly,active,2025-11-29,,,2025-11-15,2025-11-29
519,699,monthly,trial,2025-12-26,,,2025-12-26,2026-01-09
520,700,monthly,expired,2025-02-11,,,2025-02-11,2025-02-25
521,701,monthly,expired,2025-11-01,,,2025-11-01,2025-11-15
522,702,monthly,expired,2025-09-02,,,2025-09-02,2025-09-16
523,705,monthly,active,2025-08-19,,,2025-08-05,2025-08-19
524,706,monthly,active,2025-12-26,,,2025-12-12,2025-12-26
525,707,monthly,active,2025-09-16,,,2025-09-02,2025-09-16
526,708,monthly,active,2025-12-13,,,2025-11-29,2025-12-13
527,709,monthly,active,2025-11-20,,,2025-11-06,2025-11-20
528,711,monthly,expired,2025-08-02,,,2025-08-02,2025-08-16
529,712,monthly,expired,2025-09-14,,,2025-09-14,2025-09-28
530,713,monthly,expired,2025-12-16,,,2025-12-16,2025-12-30
531,714,monthly,active,2025-12-06,,,2025-11-22,2025-12-06
532,715,monthly,canceled,2025-03-05,2025-07-08,not_using_enough,2025-02-19,2025-03-05
533,716,monthly,active,2025-11-27,,,2025-11-13,2025-11-27
534,718,monthly,expired,2025-08-31,,,2025-08-31,2025-09-14
535,719,monthly,active,2025-09-27,,,2025-09-13,2025-09-27
536,720,yearly,trial,2026-01-06,,,2026-01-06,2026-01-20
537,721,monthly,expired,2025-09-21,,,2025-09-21,2025-10-05
538,723,monthly,active,2025-10-30,,,2025-10-16,2025-10-30
539,725,monthly,canceled,2025-11-19,2025-12-29,not_using_enough,2025-11-05,2025-11-19
540,726,quarterly,expired,2025-08-16,,,2025-08-16,2025-08-30
541,727,monthly,active,2025-12-13,,,2025-11-29,2025-12-13
542,728,monthly,active,2025-08-02,,,2025-07-19,2025-08-02
543,729,yearly,expired,2025-09-29,,,2025-09-29,2025-10-13
544,730,monthly,expired,2025-12-12,,,2025-12-12,2025-12-26
545,732,monthly,expired,2025-07-07,,,2025-07-07,2025-07-21
546,733,monthly,expired,2025-11-04,,,2025-11-04,2025-11-18
547,735,quarterly,active,2025-12-02,,,2025-11-18,2025-12-02
548,736,quarterly,active,2025-10-25,,,2025-10-11,2025-10-25
549,737,monthly,canceled,2025-07-10,2025-08-22,switched_product,2025-06-26,2025-07-10
550,742,quarterly,canceled,2025-04-26,2025-10-13,missing_features,2025-04-12,2025-04-26
551,743,yearly,expired,2025-09-27,,,2025-09-27,2025-10-11
552,746,quarterly,trial,2025-12-27,,,2025-12-27,2026-01-10
553,747,quarterly,active,2025-12-19,,,2025-12-05,2025-12-19
554,748,quarterly,trial,2025-12-29,,,2025-12-29,2026-01-12
555,749,yearly,expired,2025-02-27,,,2025-02-27,2025-03-13
556,750,yearly,expired,2025-11-02,,,2025-11-02,2025-11-16
557,751,yearly,expired,2025-09-08,,,2025-09-08,2025-09-22
558,753,quarterly,active,2025-09-13,,,2025-08-30,2025-09-13
559,754,yearly,active,2025-04-14,,,2025-03-31,2025-04-14
560,755,quarterly,active,2025-07-21,,,2025-07-07,2025-07-21
561,757,quarterly,trial,2026-01-01,,,2026-01-01,2026-01-15
562,758,monthly,expired,2025-10-13,,,2025-10-13,2025-10-27
563,760,monthly,active,2025-12-17,,,2025-12-03,2025-12-17
564,761,monthly,expired,2025-10-18,,,2025-10-18,2025-11-01
565,763,monthly,expired,2025-12-15,,,2025-12-15,2025-12-29
566,764,monthly,expired,2025-11-21,,,2025-11-21,2025-12-05
567,765,yearly,active,2025-04-01,,,2025-03-18,2025-04-01
568,767,quarterly,expired,2025-06-03,,,2025-06-03,2025-06-17
569,768,monthly,active,2025-12-30,,,2025-12-16,2025-12-30
570,769,yearly,active,2025-08-06,,,2025-07-23,2025-08-06
571,770,monthly,canceled,2025-05-17,2025-11-30,missing_features,2025-05-03,2025-05-17
572,771,quarterly,trial,2025-12-22,,,2025-12-22,2026-01-05
573,772,monthly,expired,2025-11-06,,,2025-11-06,2025-11-20
574,773,monthly,expired,2025-09-26,,,2025-09-26,2025-10-10
575,776,quarterly,expired,2025-08-14,,,2025-08-14,2025-08-28
576,778,monthly,expired,2025-11-22,,,2025-11-22,2025-12-06
577,781,monthly,expired,2025-11-01,,,2025-11-01,2025-11-15
578,782,monthly,expired,2025-07-26,,,2025-07-26,2025-08-09
579,783,quarterly,active,2025-09-02,,,2025-08-19,2025-09-02
580,785,monthly,active,2025-10-28,,,2025-10-14,2025-10-28
581,786,yearly,active,2025-04-01,,,2025-03-18,2025-04-01
582,787,quarterly,active,2025-05-02,,,2025-04-18,2025-05-02
583,789,monthly,active,2025-09-26,,,2025-09-12,2025-09-26
584,790,yearly,active,2025-12-23,,,2025-12-09,2025-12-23
585,791,quarterly,expired,2025-10-24,,,2025-10-24,2025-11-07
586,793,yearly,expired,2025-10-11,,,2025-10-11,2025-10-25
587,794,monthly,active,2025-12-22,,,2025-12-08,2025-12-22
588,795,monthly,expired,2025-12-02,,,2025-12-02,2025-12-16
589,796,yearly,trial,2025-12-28,,,2025-12-28,2026-01-11
590,797,quarterly,active,2025-12-31,,,2025-12-17,2025-12-31
591,798,quarterly,expired,2025-11-06,,,2025-11-06,2025-11-20
592,799,monthly,active,2025-09-22,,,2025-09-08,2025-09-22
593,800,monthly,active,2025-07-01,,,2025-06-17,2025-07-01
594,801,quarterly,expired,2025-12-06,,,2025-12-06,2025-12-20
595,802,monthly,active,2025-12-17,,,2025-12-03,2025-12-17
596,805,quarterly,active,2025-07-09,,,2025-06-25,2025-07-09
597,807,monthly,active,2025-08-12,,,2025-07-29,2025-08-12
598,808,monthly,canceled,2025-10-30,2025-12-15,switched_product,2025-10-16,2025-10-30
599,809,quarterly,expired,2025-12-03,,,2025-12-03,2025-12-17
600,812,monthly,active,2025-10-15,,,2025-10-01,2025-10-15
601,813,monthly,expired,2025-12-12,,,2025-12-12,2025-12-26
602,814,quarterly,active,2025-06-13,,,2025-05-30,2025-06-13
603,815,monthly,canceled,2025-02-22,2025-06-14,too_expensive,2025-02-08,2025-02-22
604,816,monthly,active,2025-11-05,,,2025-10-22,2025-11-05
605,817,yearly,active,2025-07-29,,,2025-07-15,2025-07-29
606,819,quarterly,trial,2026-01-05,,,2026-01-05,2026-01-19
607,821,monthly,active,2025-07-25,,,2025-07-11,2025-07-25
608,823,quarterly,canceled,2025-05-11,2025-07-01,not_using_enough,2025-04-27,2025-05-11
609,824,monthly,canceled,2025-09-22,2025-11-01,switched_product,2025-09-08,2025-09-22
610,825,monthly,canceled,2025-09-04,2025-11-15,too_expensive,2025-08-21,2025-09-04
611,828,quarterly,active,2025-12-20,,,2025-12-06,2025-12-20
612,830,yearly,trial,2025-12-30,,,2025-12-30,2026-01-13
613,831,monthly,active,2025-11-30,,,2025-11-16,2025-11-30
614,835,quarterly,expired,2025-07-19,,,2025-07-19,2025-08-02
615,836,monthly,active,2025-06-23,,,2025-06-09,2025-06-23
616,837,monthly,active,2025-07-05,,,2025-06-21,2025-07-05
617,838,yearly,expired,2025-11-07,,,2025-11-07,2025-11-21
618,840,monthly,expired,2025-05-03,,,2025-05-03,2025-05-17
619,841,monthly,expired,2025-09-20,,,2025-09-20,2025-10-04
620,842,monthly,active,2025-10-23,,,2025-10-09,2025-10-23
621,843,quarterly,expired,2025-10-16,,,2025-10-16,2025-10-30
622,844,monthly,active,2025-12-26,,,2025-12-12,2025-12-26
623,845,quarterly,active,2025-07-07,,,2025-06-23,2025-07-07
624,846,monthly,active,2025-12-01,,,2025-11-17,2025-12-01
625,847,monthly,canceled,2025-08-11,2025-10-02,too_expensive,2025-07-28,2025-08-11
626,848,quarterly,active,2025-12-16,,,2025-12-02,2025-12-16
627,851,monthly,expired,2025-09-02,,,2025-09-02,2025-09-16
628,852,monthly,active,2025-11-02,,,2025-10-19,2025-11-02
629,853,quarterly,trial,2025-12-25,,,2025-12-25,2026-01-08
630,854,monthly,canceled,2025-10-17,2025-12-07,not_using_enough,2025-10-03,2025-10-17
631,855,monthly,expired,2025-03-26,,,2025-03-26,2025-04-09
632,857,monthly,expired,2025-08-07,,,2025-08-07,2025-08-21
633,858,quarterly,expired,2025-10-28,,,2025-10-28,2025-11-11
634,859,monthly,canceled,2025-09-26,2025-11-11,payment_issues,2025-09-12,2025-09-26
635,862,yearly,active,2025-06-01,,,2025-05-18,2025-06-01
636,863,monthly,expired,2025-07-22,,,2025-07-22,2025-08-05
637,864,yearly,expired,2025-10-15,,,2025-10-15,2025-10-29
638,865,monthly,active,2025-12-06,,,2025-11-22,2025-12-06
639,868,monthly,active,2025-12-06,,,2025-11-22,2025-12-06
640,871,monthly,active,2025-04-01,,,2025-03-18,2025-04-01
641,872,monthly,expired,2025-12-07,,,2025-12-07,2025-12-21
642,873,monthly,canceled,2025-05-24,2025-09-29,payment_issues,2025-05-10,2025-05-24
643,874,monthly,expired,2025-10-24,,,2025-10-24,2025-11-07
644,875,monthly,active,2025-12-25,,,2025-12-11,2025-12-25
645,876,monthly,expired,2025-04-11,,,2025-04-11,2025-04-25
646,877,monthly,active,2025-05-10,,,2025-04-26,2025-05-10
647,878,yearly,trial,2025-12-25,,,2025-12-25,2026-01-08
648,880,yearly,expired,2025-07-02,,,2025-07-02,2025-07-16
649,881,monthly,active,2025-08-22,,,2025-08-08,2025-08-22
650,882,monthly,expired,2025-11-04,,,2025-11-04,2025-11-18
651,883,yearly,active,2025-05-22,,,2025-05-08,2025-05-22
652,884,monthly,expired,2025-03-01,,,2025-03-01,2025-03-15
653,885,yearly,active,2025-08-19,,,2025-08-05,2025-08-19
654,886,monthly,expired,2025-07-16,,,2025-07-16,2025-07-30
655,887,monthly,expired,2025-03-02,,,2025-03-02,2025-03-16
656,889,monthly,active,2025-08-23,,,2025-08-09,2025-08-23
657,891,monthly,expired,2025-07-15,,,2025-07-15,2025-07-29
658,892,monthly,active,2025-12-25,,,2025-12-11,2025-12-25
659,893,monthly,active,2025-12-08,,,2025-11-24,2025-12-08
660,894,monthly,canceled,2025-11-23,2025-12-29,not_using_enough,2025-11-09,2025-11-23
661,895,quarterly,active,2025-02-13,,,2025-01-30,2025-02-13
662,896,yearly,expired,2025-04-24,,,2025-04-24,2025-05-08
663,897,monthly,canceled,2025-06-24,2025-08-13,payment_issues,2025-06-10,2025-06-24
664,898,monthly,active,2025-09-12,,,2025-08-29,2025-09-12
665,899,monthly,trial,2026-01-02,,,2026-01-02,2026-01-16
666,901,monthly,canceled,2025-10-15,2025-11-21,switched_product,2025-10-01,2025-10-15
667,902,monthly,trial,2025-12-31,,,2025-12-31,2026-01-14
668,903,monthly,canceled,2025-08-30,2025-11-05,payment_issues,2025-08-16,2025-08-30
669,904,quarterly,expired,2025-08-05,,,2025-08-05,2025-08-19
670,905,monthly,active,2025-07-28,,,2025-07-14,2025-07-28
671,906,quarterly,expired,2025-10-07,,,2025-10-07,2025-10-21
672,907,monthly,expired,2025-03-20,,,2025-03-20,2025-04-03
673,910,monthly,active,2025-10-14,,,2025-09-30,2025-10-14
674,911,monthly,active,2025-10-17,,,2025-10-03,2025-10-17
675,912,monthly,canceled,2025-04-29,2025-11-21,missing_features,2025-04-15,2025-04-29
676,913,monthly,expired,2025-06-26,,,2025-06-26,2025-07-10
677,914,monthly,active,2025-11-11,,,2025-10-28,2025-11-11
678,915,quarterly,active,2025-06-05,,,2025-05-22,2025-06-05
679,919,monthly,expired,2025-04-23,,,2025-04-23,2025-05-07
680,920,monthly,trial,2026-01-01,,,2026-01-01,2026-01-15
681,921,quarterly,active,2025-12-22,,,2025-12-08,2025-12-22
682,924,monthly,active,2025-08-02,,,2025-07-19,2025-08-02
683,925,quarterly,expired,2025-10-30,,,2025-10-30,2025-11-13
684,926,monthly,active,2025-12-31,,,2025-12-17,2025-12-31
685,929,monthly,active,2025-05-07,,,2025-04-23,2025-05-07
686,933,quarterly,active,2025-03-01,,,2025-02-15,2025-03-01
687,934,monthly,expired,2025-08-04,,,2025-08-04,2025-08-18
688,936,quarterly,active,2025-07-16,,,2025-07-02,2025-07-16
689,938,quarterly,active,2025-12-01,,,2025-11-17,2025-12-01
690,939,monthly,canceled,2025-10-11,2025-12-24,not_using_enough,2025-09-27,2025-10-11
691,940,quarterly,active,2025-11-25,,,2025-11-11,2025-11-25
692,941,yearly,trial,2026-01-03,,,2026-01-03,2026-01-17
693,942,monthly,canceled,2025-08-31,2025-10-21,other,2025-08-17,2025-08-31
694,943,monthly,active,2025-11-09,,,2025-10-26,2025-11-09
695,944,quarterly,active,2025-06-13,,,2025-05-30,2025-06-13
696,945,quarterly,expired,2025-10-08,,,2025-10-08,2025-10-22
697,946,monthly,active,2025-09-06,,,2025-08-23,2025-09-06
698,948,monthly,expired,2025-04-26,,,2025-04-26,2025-05-10
699,951,yearly,active,2025-12-13,,,2025-11-29,2025-12-13
700,952,monthly,expired,2025-11-15,,,2025-11-15,2025-11-29
701,955,quarterly,trial,2025-12-30,,,2025-12-30,2026-01-13
702,956,monthly,expired,2025-11-14,,,2025-11-14,2025-11-28
703,957,monthly,expired,2025-11-25,,,2025-11-25,2025-12-09
704,958,quarterly,expired,2025-09-05,,,2025-09-05,2025-09-19
705,960,monthly,expired,2025-05-23,,,2025-05-23,2025-06-06
706,961,yearly,expired,2025-02-20,,,2025-02-20,2025-03-06
707,963,quarterly,active,2025-03-07,,,2025-02-21,2025-03-07
708,964,monthly,expired,2025-11-08,,,2025-11-08,2025-11-22
709,965,quarterly,active,2025-04-14,,,2025-03-31,2025-04-14
710,967,quarterly,active,2025-10-16,,,2025-10-02,2025-10-16
711,969,monthly,expired,2025-04-29,,,2025-04-29,2025-05-13
712,970,quarterly,expired,2025-12-04,,,2025-12-04,2025-12-18
713,971,yearly,active,2025-06-02,,,2025-05-19,2025-06-02
714,972,yearly,canceled,2025-05-13,2025-11-19,too_expensive,2025-04-29,2025-05-13
715,973,quarterly,expired,2025-09-21,,,2025-09-21,2025-10-05
716,974,quarterly,canceled,2025-03-31,2025-06-10,missing_features,2025-03-17,2025-03-31
717,975,quarterly,active,2025-11-21,,,2025-11-07,2025-11-21
718,977,quarterly,expired,2025-07-24,,,2025-07-24,2025-08-07
719,978,yearly,expired,2025-01-31,,,2025-01-31,2025-02-14
720,980,monthly,canceled,2025-11-14,2025-12-29,switched_product,2025-10-31,2025-11-14
