user_id,signup_date,country,acquisition_channel_id,device_type,language,age_group
563,2025-03-25,Russia,4,ios,en,35-44
564,2025-08-05,UAE,8,android,ar,35-44
565,2025-12-08,Georgia,3,android,ka,18-24
566,2025-07-06,Turkey,4,android,tr,45-54
567,2025-07-28,Georgia,3,web,en,25-34
568,2025-06-26,Germany,4,web,en,55+
569,2025-09-15,Poland,1,android,en,25-34
570,2025-11-28,Kazakhstan,6,ios,ru,25-34
571,2025-05-01,Poland,3,android,pl,18-24
572,2025-10-25,Kazakhstan,5,ios,ru,25-34
573,2025-10-11,Poland,4,android,en,55+
574,2025-11-27,Germany,5,web,de,35-44
575,2025-09-29,Kazakhstan,4,ios,en,18-24
576,2025-08-29,Russia,3,ios,ru,35-44
577,2025-12-05,Turkey,5,android,tr,35-44
578,2025-05-24,Russia,6,android,en,35-44
579,2025-07-06,UAE,1,ios,ar,25-34
580,2025-12-12,Poland,2,ios,pl,35-44
581,2025-05-24,Russia,6,ios,ru,35-44
582,2025-09-19,Turkey,5,ios,tr,35-44
583,2025-12-30,Kazakhstan,4,web,kk,25-34
584,2025-08-27,Georgia,8,web,en,35-44
585,2025-10-31,Georgia,4,ios,ka,18-24
586,2025-10-25,Kazakhstan,1,android,kk,25-34
587,2025-04-19,Turkey,3,ios,tr,25-34
588,2025-07-07,Russia,1,android,ru,25-34
589,2025-11-29,Georgia,4,android,ru,25-34
590,2025-09-03,Poland,7,ios,en,18-24
591,2025-08-11,UAE,4,android,en,35-44
592,2025-11-11,Russia,5,ios,ru,18-24
593,2025-10-10,Kazakhstan,1,android,en,35-44
594,2025-06-12,Russia,1,web,en,45-54
595,2025-08-03,Poland,2,ios,en,45-54
596,2025-09-20,Kazakhstan,2,ios,en,35-44
597,2025-08-23,Poland,2,ios,en,25-34
598,2025-11-27,Russia,2,android,ru,18-24
599,2025-05-26,Russia,5,android,ru,25-34
600,2025-08-27,Russia,2,web,en,25-34
601,2025-09-11,Armenia,6,android,hy,45-54
602,2025-02-12,Russia,4,ios,en,25-34
603,2025-03-15,Georgia,5,android,en,55+
604,2025-09-10,Georgia,3,android,ru,18-24
605,2025-09-10,Poland,6,ios,en,25-34
606,2025-10-19,Russia,4,web,en,45-54
607,2025-06-23,Germany,2,android,de,25-34
608,2025-11-21,Kazakhstan,6,web,ru,25-34
609,2025-06-17,Kazakhstan,7,android,kk,25-34
610,2025-07-27,UAE,4,android,en,35-44
611,2025-10-19,UAE,5,android,en,25-34
612,2025-10-11,Poland,1,android,en,18-24
613,2025-07-13,Kazakhstan,1,ios,ru,25-34
614,2025-12-15,Germany,5,web,en,25-34
615,2025-06-24,UAE,2,android,en,18-24
616,2025-06-14,Russia,6,ios,en,25-34
617,2025-12-05,Kazakhstan,5,android,ru,45-54
618,2025-05-31,Germany,4,web,en,25-34
619,2025-12-31,Kazakhstan,7,ios,en,35-44
620,2025-11-17,Russia,3,android,ru,18-24
621,2025-12-08,Turkey,2,android,tr,25-34
622,2025-05-25,Kazakhstan,1,android,kk,45-54
623,2025-11-23,Russia,5,android,en,35-44
624,2025-10-12,Georgia,4,ios,ka,18-24
625,2025-10-28,Germany,2,ios,en,45-54
626,2025-08-16,Poland,8,android,en,18-24
627,2025-10-19,Georgia,1,android,ru,25-34
628,2025-04-16,Poland,1,android,pl,35-44
629,2025-09-09,Georgia,6,web,en,18-24
630,2025-10-02,UAE,6,web,ar,25-34
631,2025-12-30,UAE,4,ios,ar,35-44
632,2025-07-01,Russia,5,ios,en,35-44
633,2025-11-07,Germany,6,web,en,35-44
634,2025-10-12,Germany,8,android,en,25-34
635,2025-07-21,Georgia,6,web,en,25-34
636,2025-12-12,Germany,6,android,de,25-34
637,2025-11-22,Poland,5,web,pl,25-34
638,2025-11-15,Russia,5,ios,en,55+
639,2025-06-13,Georgia,4,android,en,25-34
640,2025-08-12,Turkey,7,ios,tr,35-44
641,2025-09-29,Russia,6,android,en,35-44
642,2025-08-30,Poland,8,web,en,55+
643,2025-12-22,Georgia,7,android,ru,35-44
644,2025-05-06,Kazakhstan,6,ios,ru,35-44
645,2025-02-27,Georgia,2,android,ka,35-44
646,2025-10-02,Kazakhstan,1,android,ru,25-34
647,2025-11-13,UAE,6,android,ar,25-34
648,2025-12-27,Armenia,5,web,hy,25-34
649,2025-11-14,Russia,3,ios,ru,35-44
650,2025-12-14,Armenia,5,android,hy,25-34
651,2025-12-22,Kazakhstan,5,ios,en,25-34
652,2025-07-10,Kazakhstan,8,android,kk,25-34
653,2025-11-08,Russia,2,web,en,35-44
654,2025-11-25,Kazakhstan,1,ios,ru,25-34
655,2025-08-19,Georgia,6,android,en,25-34
656,2025-02-27,Kazakhstan,4,android,kk,25-34
657,2025-03-11,Turkey,5,android,tr,25-34
658,2025-06-22,Poland,3,android,pl,25-34
659,2025-08-27,Germany,4,android,de,25-34
660,2025-12-01,Turkey,3,android,tr,35-44
661,2025-11-13,Poland,5,ios,en,18-24
662,2025-10-30,UAE,7,android,ar,35-44
663,2025-10-15,Russia,2,ios,ru,25-34
664,2025-03-21,Armenia,2,ios,hy,35-44
665,2025-12-04,Russia,2,android,ru,25-34
666,2025-07-22,Russia,5,android,ru,35-44
667,2025-12-09,Russia,5,ios,en,25-34
668,2025-08-17,Georgia,5,ios,ru,18-24
669,2025-06-13,Kazakhstan,4,web,en,35-44
670,2025-08-15,Kazakhstan,1,web,ru,25-34
671,2025-10-05,Georgia,2,ios,ru,18-24
672,2025-11-20,Poland,6,android,en,25-34
673,2025-10-27,Germany,2,ios,en,25-34
674,2025-10-17,Russia,4,android,en,45-54
675,2025-11-01,Kazakhstan,4,android,kk,25-34
676,2025-10-25,UAE,2,android,ar,45-54
677,2025-05-23,Kazakhstan,5,web,en,45-54
678,2025-04-16,Armenia,4,web,ru,35-44
679,2025-04-05,Russia,7,ios,en,18-24
680,2025-09-16,Poland,7,ios,en,35-44
681,2025-05-24,Kazakhstan,6,web,ru,25-34
682,2025-05-27,Georgia,6,ios,ka,35-44
683,2025-11-26,Russia,6,android,ru,35-44
684,2025-08-12,Armenia,2,ios,hy,45-54
685,2025-12-07,UAE,5,android,en,18-24
686,2025-12-24,Kazakhstan,8,android,ru,25-34
687,2025-12-05,Germany,6,android,de,18-24
688,2025-04-05,Russia,5,android,en,35-44
689,2025-06-30,Georgia,5,android,en,25-34
690,2025-12-14,Russia,5,android,ru,25-34
691,2025-11-18,Georgia,2,android,ru,45-54
692,2025-07-06,Georgia,5,ios,en,35-44
693,2025-05-18,Armenia,6,ios,ru,25-34
694,2025-07-05,Poland,8,android,en,55+
695,2025-11-12,Germany,4,android,en,25-34
696,2025-11-12,Turkey,6,android,tr,25-34
697,2025-09-30,Armenia,8,ios,ru,25-34
698,2025-12-18,Russia,2,android,en,25-34
699,2025-12-23,UAE,8,ios,en,25-34
700,2025-02-10,Russia,7,android,en,55+
701,2025-10-29,Georgia,7,web,ru,25-34
702,2025-09-02,Poland,2,ios,pl,25-34
703,2025-05-25,Kazakhstan,1,ios,kk,25-34
704,2025-07-20,Turkey,2,android,en,55+
705,2025-07-31,Armenia,7,web,hy,25-34
706,2025-12-07,Poland,5,android,en,55+
707,2025-08-28,Georgia,2,ios,ka,35-44
708,2025-11-23,Russia,6,android,ru,35-44
709,2025-11-02,UAE,6,web,en,35-44
710,2025-09-10,Kazakhstan,6,android,kk,25-34
711,2025-07-28,UAE,6,android,ar,35-44
712,2025-09-13,Poland,7,android,pl,35-44
713,2025-12-14,Kazakhstan,5,android,ru,35-44
714,2025-11-17,Russia,2,ios,en,25-34
715,2025-02-16,Germany,1,web,en,25-34
716,2025-11-08,Russia,3,android,ru,35-44
717,2025-10-13,Kazakhstan,8,web,ru,25-34
718,2025-08-30,Russia,5,android,ru,45-54
719,2025-09-08,Kazakhstan,6,ios,ru,25-34
720,2025-12-31,Kazakhstan,3,web,ru,18-24
721,2025-09-17,Russia,2,ios,ru,35-44
722,2025-04-29,Germany,6,ios,en,45-54
723,2025-10-16,Russia,4,ios,en,35-44
724,2025-10-23,UAE,5,web,ar,25-34
725,2025-11-02,Poland,5,web,en,35-44
726,2025-08-12,Kazakhstan,7,android,kk,25-34
727,2025-11-27,Kazakhstan,2,ios,ru,25-34
728,2025-07-14,Poland,6,ios,en,55+
729,2025-09-24,Russia,3,ios,en,35-44
730,2025-12-07,UAE,7,ios,ar,18-24
731,2025-10-10,UAE,3,android,ar,25-34
732,2025-07-01,Germany,2,web,de,18-24
733,2025-11-01,Germany,3,web,de,45-54
734,2025-12-08,Georgia,7,ios,ka,18-24
735,2025-11-12,Georgia,5,android,en,25-34
736,2025-10-10,Poland,2,ios,pl,25-34
737,2025-06-26,Russia,5,android,en,18-24
738,2025-04-08,Kazakhstan,4,android,kk,25-34
739,2025-06-15,Russia,7,android,ru,18-24
740,2025-10-11,Germany,4,ios,de,18-24
741,2025-11-07,UAE,1,ios,en,25-34
742,2025-04-06,Russia,8,web,ru,45-54
743,2025-09-23,Armenia,8,android,hy,18-24
744,2025-12-17,Georgia,8,ios,en,25-34
745,2025-10-23,Poland,1,android,pl,45-54
746,2025-12-24,Germany,5,android,de,45-54
747,2025-11-29,Kazakhstan,4,android,kk,18-24
748,2025-12-27,Germany,8,ios,en,25-34
749,2025-02-22,Russia,4,ios,en,55+
750,2025-10-30,Turkey,7,ios,en,25-34
751,2025-09-03,Georgia,6,ios,en,35-44
752,2025-07-27,Armenia,8,android,ru,35-44
753,2025-08-25,Georgia,6,ios,ru,45-54
754,2025-03-26,Poland,1,web,en,35-44
755,2025-07-04,Armenia,7,android,ru,35-44
756,2025-08-30,Kazakhstan,6,ios,en,45-54
757,2025-12-29,Georgia,5,web,ru,25-34
758,2025-10-10,Georgia,5,web,en,25-34
759,2025-07-24,Germany,6,android,en,25-34
760,2025-12-02,Kazakhstan,8,ios,ru,35-44
761,2025-10-15,Germany,5,android,en,55+
762,2025-06-09,Poland,2,android,pl,35-44
763,2025-12-14,Germany,5,ios,en,55+
764,2025-11-18,UAE,8,web,en,25-34
765,2025-03-13,Armenia,5,ios,hy,45-54
766,2025-03-14,Russia,5,android,ru,25-34
767,2025-06-03,Armenia,5,ios,hy,35-44
768,2025-12-12,UAE,6,ios,ar,35-44
769,2025-07-20,Russia,1,ios,en,45-54
770,2025-04-28,UAE,1,ios,ar,18-24
771,2025-12-18,Germany,6,web,en,18-24
772,2025-11-02,Georgia,8,android,ka,35-44
773,2025-09-25,Turkey,5,android,tr,25-34
774,2025-10-03,Georgia,1,ios,ru,35-44
775,2025-08-24,UAE,1,web,en,18-24
776,2025-08-10,Kazakhstan,3,ios,ru,55+
777,2025-09-08,Armenia,7,android,ru,18-24
778,2025-11-17,Russia,6,android,en,35-44
779,2025-05-04,Germany,7,web,en,45-54
780,2025-09-12,Kazakhstan,2,android,en,25-34
781,2025-10-30,Kazakhstan,7,android,ru,35-44
782,2025-07-26,Turkey,4,android,tr,35-44
783,2025-08-17,Russia,8,ios,en,45-54
784,2025-12-07,Germany,6,ios,en,25-34
785,2025-10-12,Armenia,8,android,ru,18-24
786,2025-03-16,Poland,1,android,pl,25-34
787,2025-04-13,Turkey,1,android,en,45-54
788,2025-07-11,UAE,4,ios,en,25-34
789,2025-09-09,Germany,3,web,de,25-34
790,2025-12-06,Germany,6,android,de,25-34
791,2025-10-21,Russia,6,ios,ru,25-34
792,2025-12-25,Turkey,1,ios,tr,18-24
793,2025-10-07,Georgia,8,ios,ru,55+
794,2025-12-04,UAE,3,ios,ar,45-54
795,2025-11-30,Russia,6,ios,ru,25-34
796,2025-12-23,Poland,5,web,en,45-54
797,2025-12-13,Germany,5,web,de,35-44
798,2025-11-04,Russia,2,android,en,25-34
799,2025-09-06,Russia,1,web,en,18-24
800,2025-06-15,Georgia,6,android,en,18-24
801,2025-12-01,UAE,5,web,en,25-34
802,2025-11-28,Georgia,2,ios,ka,18-24
803,2025-09-04,UAE,1,ios,en,35-44
804,2025-04-16,Germany,6,ios,en,18-24
805,2025-06-22,UAE,5,ios,en,45-54
806,2025-03-22,Germany,4,ios,en,25-34
807,2025-07-25,Poland,5,android,pl,35-44
808,2025-10-12,Kazakhstan,4,web,kk,25-34
809,2025-12-02,Poland,8,android,en,35-44
810,2025-12-22,Turkey,2,web,tr,25-34
811,2025-11-26,Kazakhstan,3,android,ru,45-54
812,2025-09-30,Russia,2,android,en,25-34
813,2025-12-06,Kazakhstan,3,android,en,25-34
814,2025-05-28,Poland,2,android,en,35-44
815,2025-02-03,Germany,1,ios,en,25-34
816,2025-10-21,Turkey,5,ios,en,25-34
817,2025-07-14,Turkey,1,android,en,25-34
818,2025-07-24,Russia,3,ios,ru,25-34
819,2025-12-31,Germany,2,ios,de,18-24
820,2025-08-23,Kazakhstan,5,ios,ru,35-44
821,2025-07-06,Armenia,3,ios,hy,25-34
822,2025-08-28,Kazakhstan,4,web,en,45-54
823,2025-04-21,Georgia,1,ios,ka,35-44
824,2025-09-06,Georgia,6,ios,en,25-34
825,2025-08-19,Kazakhstan,5,ios,kk,18-24
826,2025-07-25,Poland,8,ios,pl,35-44
827,2025-12-02,Poland,6,web,pl,45-54
828,2025-12-03,Armenia,5,ios,ru,55+
829,2025-03-28,UAE,8,ios,ar,18-24
830,2025-12-26,Poland,8,android,pl,45-54
831,2025-11-13,Georgia,6,ios,en,18-24
832,2025-10-08,Armenia,3,ios,hy,35-44
833,2025-07-14,Turkey,7,web,en,55+
834,2025-12-18,Kazakhstan,1,ios,en,35-44
835,2025-07-14,Poland,1,ios,en,45-54
836,2025-06-04,Armenia,1,ios,hy,25-34
837,2025-06-18,Armenia,6,android,ru,45-54
838,2025-11-06,Russia,4,ios,ru,25-34
839,2025-03-02,Turkey,4,ios,tr,25-34
840,2025-05-02,Turkey,7,ios,en,25-34
841,2025-09-18,Poland,7,android,en,18-24
842,2025-10-04,Germany,2,web,de,55+
843,2025-10-10,Russia,3,web,ru,25-34
844,2025-12-09,Turkey,4,ios,tr,25-34
845,2025-06-19,Kazakhstan,3,android,ru,35-44
846,2025-11-13,Kazakhstan,6,web,ru,35-44
847,2025-07-25,Poland,5,ios,en,25-34
848,2025-12-01,Poland,5,ios,pl,35-44
849,2025-02-12,Germany,7,ios,en,55+
850,2025-12-19,Armenia,1,web,hy,25-34
851,2025-09-02,Georgia,5,android,ka,45-54
852,2025-10-14,Russia,5,android,ru,25-34
853,2025-12-21,Russia,2,ios,ru,35-44
854,2025-09-30,UAE,1,android,en,18-24
855,2025-03-24,Poland,1,android,pl,18-24
856,2025-04-20,Russia,2,ios,en,35-44
857,2025-08-06,Russia,4,android,ru,18-24
858,2025-10-28,Georgia,4,android,ru,18-24
859,2025-09-08,Georgia,4,ios,en,18-24
860,2025-10-09,Armenia,8,web,hy,35-44
861,2025-10-18,Poland,2,web,pl,18-24
862,2025-05-13,Poland,4,ios,pl,25-34
863,2025-07-20,Armenia,4,android,en,25-34
864,2025-10-12,Russia,4,android,ru,35-44
865,2025-11-22,Russia,2,web,ru,55+
866,2025-04-05,Armenia,1,android,hy,35-44
867,2025-12-16,Georgia,8,web,en,35-44
868,2025-11-21,Kazakhstan,7,ios,ru,25-34
869,2025-11-15,Germany,2,android,de,25-34
870,2025-03-30,Georgia,4,web,ru,55+
871,2025-03-13,Armenia,7,web,hy,35-44
872,2025-12-03,Kazakhstan,4,ios,ru,35-44
873,2025-05-09,UAE,2,android,ar,45-54
874,2025-10-19,Turkey,5,ios,en,35-44
875,2025-12-09,Russia,6,android,en,25-34
876,2025-04-06,Georgia,6,android,ru,35-44
877,2025-04-23,Poland,2,android,pl,18-24
878,2025-12-21,Kazakhstan,5,web,kk,25-34
879,2025-12-10,Germany,6,ios,en,35-44
880,2025-06-29,Russia,1,android,en,18-24
881,2025-08-06,Russia,3,android,ru,25-34
882,2025-10-30,Poland,5,ios,pl,25-34
883,2025-05-07,UAE,2,android,ar,25-34
884,2025-02-25,Georgia,6,android,en,18-24
885,2025-08-02,Armenia,5,android,hy,18-24
886,2025-07-12,Poland,6,ios,pl,25-34
887,2025-02-27,Turkey,6,android,tr,55+
888,2025-04-21,Kazakhstan,1,android,ru,25-34
889,2025-08-04,Russia,7,web,en,18-24
890,2025-12-31,UAE,4,ios,en,25-34
891,2025-07-13,Germany,3,ios,de,25-34
892,2025-12-06,Germany,5,android,en,35-44
893,2025-11-22,Georgia,1,web,ru,18-24
894,2025-11-08,Germany,4,android,de,35-44
895,2025-01-29,Kazakhstan,5,web,kk,25-34
896,2025-04-22,Kazakhstan,5,ios,ru,55+
897,2025-06-10,Russia,2,android,en,25-34
898,2025-08-26,Russia,2,ios,en,45-54
899,2025-12-29,Poland,8,web,en,45-54
900,2025-08-27,Germany,6,android,de,25-34
901,2025-10-01,UAE,3,ios,en,45-54
902,2025-12-30,Russia,5,android,ru,55+
903,2025-08-15,Georgia,1,android,en,25-34
904,2025-07-31,Turkey,1,android,en,35-44
905,2025-07-11,Kazakhstan,7,ios,ru,18-24
906,2025-10-03,Poland,5,web,en,55+
907,2025-03-14,Kazakhstan,4,ios,en,25-34
908,2025-07-21,Russia,5,web,en,18-24
909,2025-09-17,UAE,8,ios,en,45-54
910,2025-09-30,Armenia,5,ios,hy,45-54
911,2025-10-02,Turkey,1,android,tr,35-44
912,2025-04-12,Poland,1,ios,pl,25-34
913,2025-06-22,UAE,5,ios,en,25-34
914,2025-10-27,Turkey,8,web,tr,18-24
915,2025-05-21,Kazakhstan,6,ios,kk,25-34
916,2025-07-07,Russia,1,android,en,35-44
917,2025-03-27,Russia,2,android,ru,35-44
918,2025-07-31,Turkey,4,ios,en,45-54
919,2025-04-21,Poland,1,ios,pl,25-34
920,2025-12-31,UAE,5,ios,en,35-44
921,2025-12-08,Germany,2,ios,en,25-34
922,2025-08-21,Turkey,2,ios,tr,25-34
923,2025-07-30,Georgia,1,android,ru,25-34
924,2025-07-19,Poland,7,android,en,25-34
925,2025-10-25,Russia,2,android,ru,18-24
926,2025-12-12,Georgia,4,ios,en,18-24
927,2025-08-28,Poland,6,android,pl,35-44
928,2025-04-25,Germany,1,web,de,25-34
929,2025-04-21,Kazakhstan,4,ios,kk,18-24
930,2025-10-26,Russia,5,web,en,25-34
931,2025-08-24,Turkey,5,web,tr,35-44
932,2025-05-17,Germany,5,android,en,35-44
933,2025-02-11,Armenia,2,android,ru,35-44
934,2025-07-30,Georgia,6,web,en,25-34
935,2025-08-28,Turkey,3,ios,en,18-24
936,2025-06-29,Georgia,3,android,ru,55+
937,2025-10-09,Poland,2,android,en,18-24
938,2025-11-16,Armenia,5,web,ru,25-34
939,2025-09-24,Georgia,7,android,en,45-54
940,2025-11-11,Turkey,4,android,tr,35-44
941,2025-12-31,Georgia,1,ios,ka,35-44
942,2025-08-17,UAE,5,android,en,25-34
943,2025-10-21,Georgia,5,ios,en,35-44
944,2025-05-30,Georgia,7,ios,en,35-44
945,2025-10-04,Germany,1,ios,de,55+
946,2025-08-18,Russia,7,web,ru,45-54
947,2025-08-08,Kazakhstan,2,ios,kk,18-24
948,2025-04-22,Germany,5,android,de,25-34
949,2025-12-21,Russia,4,android,en,18-24
950,2025-12-16,Russia,5,ios,ru,18-24
951,2025-11-27,UAE,2,web,en,35-44
952,2025-11-14,Armenia,4,web,en,35-44
953,2025-12-16,Kazakhstan,6,android,ru,35-44
954,2025-09-24,UAE,5,android,ar,25-34
955,2025-12-25,Russia,4,web,en,18-24
956,2025-11-13,UAE,1,android,ar,35-44
957,2025-11-20,UAE,3,android,en,35-44
958,2025-09-04,Armenia,4,android,hy,45-54
959,2025-12-24,Germany,6,web,de,55+
960,2025-05-20,Georgia,4,ios,ru,45-54
961,2025-02-20,Kazakhstan,8,ios,kk,25-34
962,2025-08-17,UAE,3,ios,ar,25-34
963,2025-02-15,Georgia,3,android,ru,45-54
964,2025-11-05,Kazakhstan,5,ios,ru,35-44
965,2025-03-29,Poland,2,web,en,25-34
966,2025-11-18,Georgia,3,android,ka,25-34
967,2025-09-26,Russia,6,android,ru,45-54
968,2025-03-30,Armenia,3,android,hy,18-24
969,2025-04-28,Poland,1,ios,pl,25-34
970,2025-12-01,Russia,3,ios,ru,25-34
971,2025-05-14,Russia,4,android,ru,35-44
972,2025-04-28,UAE,7,ios,ar,18-24
973,2025-09-17,Russia,4,ios,en,25-34
974,2025-03-16,Kazakhstan,3,android,ru,55+
975,2025-11-01,Russia,5,ios,ru,18-24
976,2025-12-01,Kazakhstan,5,android,kk,35-44
977,2025-07-22,Germany,5,android,en,25-34
978,2025-01-26,Turkey,7,ios,en,25-34
979,2025-12-14,Germany,3,web,en,25-34
980,2025-10-27,UAE,1,web,ar,45-54
981,2025-10-06,Georgia,1,android,ka,18-24
982,2025-11-22,Georgia,2,ios,en,35-44
983,2025-08-23,Russia,4,web,ru,35-44
984,2025-11-20,Germany,5,web,de,35-44
985,2025-10-02,Kazakhstan,3,web,ru,18-24
986,2025-07-31,Poland,1,android,pl,35-44
987,2025-08-13,Kazakhstan,3,ios,ru,25-34
988,2025-12-19,Russia,8,android,en,18-24
989,2025-06-13,Georgia,5,android,en,18-24
990,2025-09-27,Georgia,7,android,ka,18-24
991,2025-11-30,Germany,5,ios,en,45-54
992,2025-02-04,Poland,5,ios,en,25-34
993,2025-10-13,Georgia,1,ios,ka,18-24
994,2025-12-14,Turkey,7,ios,tr,18-24
995,2025-11-16,Russia,6,ios,en,18-24
996,2025-07-27,Turkey,4,ios,en,25-34
997,2025-10-20,Russia,7,web,ru,25-34
998,2025-05-19,Russia,4,android,en,18-24
999,2025-12-22,UAE,7,android,en,18-24
1000,2025-11-29,Germany,1,android,de,35-44
1001,2025-09-16,Poland,6,android,pl,25-34
1002,2025-08-05,Russia,4,android,ru,25-34
1003,2025-12-24,Georgia,4,android,ka,25-34
1004,2025-04-16,Germany,5,ios,en,45-54
1005,2025-09-18,UAE,6,android,ar,45-54
1006,2025-06-30,Armenia,8,android,hy,25-34
1007,2025-06-21,Russia,4,ios,en,45-54
1008,2025-09-03,Russia,6,android,en,45-54
1009,2025-09-01,Poland,1,android,pl,25-34
1010,2025-11-16,Russia,1,android,ru,35-44
1011,2025-03-28,Kazakhstan,4,ios,ru,18-24
1012,2025-11-17,Poland,3,android,pl,35-44
1013,2025-11-15,Poland,6,android,pl,35-44
1014,2025-10-05,UAE,5,android,ar,35-44
1015,2025-12-03,Armenia,3,android,ru,35-44
1016,2025-09-30,Georgia,1,android,en,45-54
1017,2025-09-22,Poland,7,ios,pl,25-34
1018,2025-11-26,Turkey,6,android,tr,25-34
1019,2025-05-18,Georgia,5,ios,ru,25-34
1020,2025-11-02,Germany,2,android,de,18-24
1021,2025-11-01,Russia,1,android,en,25-34
1022,2025-11-04,Georgia,3,web,en,45-54
1023,2025-11-14,Germany,5,web,de,45-54
1024,2025-08-24,Georgia,7,ios,ru,55+
1025,2025-11-30,Germany,4,web,de,25-34
1026,2025-07-07,Kazakhstan,6,android,ru,25-34
1027,2025-03-17,Russia,5,android,en,25-34
1028,2025-05-12,Georgia,3,android,en,35-44
1029,2025-08-06,Russia,5,ios,ru,55+
1030,2025-10-23,Germany,1,web,en,25-34
1031,2025-11-16,Armenia,8,android,hy,18-24
1032,2025-03-12,Germany,8,android,en,25-34
1033,2025-11-16,Germany,1,ios,en,18-24
1034,2025-12-15,Georgia,1,ios,en,35-44
1035,2025-11-24,Armenia,8,android,ru,18-24
1036,2025-09-24,Georgia,1,android,ka,25-34
1037,2025-12-27,Germany,3,ios,en,25-34
1038,2025-10-19,Russia,1,ios,en,45-54
1039,2025-09-27,Georgia,4,ios,en,35-44
1040,2025-11-12,UAE,5,android,en,25-34
1041,2025-10-26,Germany,4,ios,en,25-34
1042,2025-10-18,Georgia,8,android,en,55+
1043,2025-08-01,Poland,1,android,pl,18-24
1044,2025-11-30,UAE,3,web,en,25-34
1045,2025-05-26,UAE,3,ios,en,18-24
1046,2025-12-05,Germany,2,android,en,25-34
1047,2025-03-19,Germany,8,android,en,18-24
1048,2025-12-21,Germany,7,ios,en,18-24
1049,2025-05-12,Russia,8,web,ru,45-54
1050,2025-09-08,Germany,6,ios,en,35-44
1051,2025-08-25,UAE,1,web,en,45-54
1052,2025-02-11,Poland,4,ios,en,55+
1053,2025-09-17,Russia,3,web,en,18-24
1054,2025-10-23,Germany,8,android,de,18-24
1055,2025-11-24,Germany,1,ios,de,35-44
1056,2025-10-31,Turkey,1,ios,en,25-34
1057,2025-04-14,UAE,5,android,ar,35-44
1058,2025-05-12,UAE,2,web,en,25-34
1059,2025-10-15,Armenia,5,android,hy,25-34
1060,2025-06-28,Russia,5,web,en,25-34
1061,2025-10-05,Kazakhstan,4,ios,kk,35-44
1062,2025-12-19,Russia,2,android,en,18-24
1063,2025-03-07,Armenia,2,ios,hy,55+
1064,2025-04-18,Turkey,7,android,en,18-24
1065,2025-09-25,Kazakhstan,5,android,ru,35-44
1066,2025-08-10,Armenia,6,android,hy,25-34
1067,2025-10-19,Turkey,7,android,tr,55+
1068,2025-08-13,Turkey,2,ios,tr,25-34
1069,2025-11-05,Poland,8,android,en,35-44
1070,2025-06-30,Georgia,5,web,en,35-44
1071,2025-09-12,Russia,7,android,ru,18-24
1072,2025-09-10,Russia,4,android,en,25-34
1073,2025-09-14,Germany,8,ios,de,45-54
1074,2025-12-12,Germany,8,android,de,18-24
1075,2025-03-28,Poland,4,web,en,18-24
1076,2025-06-28,Russia,5,ios,ru,45-54
1077,2025-08-25,Turkey,4,ios,en,35-44
1078,2025-03-11,Georgia,5,ios,en,25-34
1079,2025-04-21,Georgia,7,web,en,25-34
1080,2025-07-19,Turkey,4,android,tr,35-44
1081,2025-10-16,Poland,7,ios,pl,55+
1082,2025-08-19,Russia,1,android,ru,25-34
1083,2025-06-06,Poland,8,android,en,25-34
1084,2025-04-11,Germany,7,ios,en,25-34
1085,2025-04-07,Kazakhstan,8,ios,kk,25-34
1086,2025-10-16,UAE,4,ios,ar,18-24
1087,2025-12-23,Russia,2,android,ru,18-24
1088,2025-07-15,Poland,4,android,en,18-24
1089,2025-09-06,Germany,2,android,en,25-34
1090,2025-11-18,Georgia,3,android,ka,45-54
1091,2025-08-17,Kazakhstan,5,web,ru,35-44
1092,2025-01-12,Georgia,3,ios,en,45-54
1093,2025-05-03,UAE,3,ios,en,45-54
1094,2025-12-16,Germany,8,android,de,25-34
1095,2025-12-19,Russia,1,web,ru,35-44
1096,2025-09-03,Kazakhstan,4,ios,ru,25-34
1097,2025-11-28,Turkey,4,android,tr,25-34
1098,2025-09-04,Germany,8,ios,de,25-34
1099,2025-10-30,Turkey,4,ios,en,25-34
1100,2025-08-16,Germany,6,android,de,55+
1101,2025-12-31,Russia,1,android,en,25-34
1102,2025-08-04,Georgia,5,android,en,35-44
1103,2025-07-03,Germany,7,android,en,25-34
1104,2025-09-28,Kazakhstan,6,android,en,25-34
1105,2025-09-15,UAE,2,android,ar,25-34
1106,2025-06-29,Poland,6,android,pl,18-24
1107,2025-09-18,Russia,7,ios,ru,35-44
1108,2025-10-01,Georgia,3,android,en,45-54
1109,2025-09-16,UAE,4,ios,en,35-44
1110,2025-11-20,Armenia,3,web,hy,25-34
1111,2025-11-28,Russia,5,android,en,35-44
1112,2025-07-29,Armenia,7,web,hy,35-44
1113,2025-08-24,Kazakhstan,6,android,ru,25-34
1114,2025-07-05,Kazakhstan,4,ios,en,18-24
1115,2025-12-30,Turkey,2,ios,en,45-54
1116,2025-08-31,Kazakhstan,7,android,ru,25-34
1117,2025-10-19,UAE,8,android,en,35-44
1118,2025-10-09,Armenia,7,android,ru,45-54
1119,2025-10-26,Poland,6,ios,pl,25-34
1120,2025-10-10,Kazakhstan,2,ios,ru,35-44
1121,2025-04-08,Georgia,8,ios,en,25-34
1122,2025-05-28,Georgia,5,ios,en,18-24
